Estacion: Potrero del Clavillo,,,,
Parametro: Aforos,,,,
,,,,
Fecha y Hora,Altura Escala [m],Caudal Liquido [m3/s],Caudal Solido Grueso [kg/s],Caudal Solido Fino [kg/s]
10/12/1994 06:20:00 a.m.,"1,2","2,418",,
12/12/1994 06:40:00 a.m.,"1,2","2,33",,
13/12/1994 08:50:00 a.m.,"1,24","3,082",,
14/12/1994 07:20:00 a.m.,"1,02","7,06","11,8","53,8"
15/12/1994 06:10:00 a.m.,"0,9","3,394",,
16/12/1994 06:20:00 a.m.,"0,88","3,289",,
17/12/1994 06:00:00 a.m.,"1,4","17,949",,
18/12/1994 07:00:00 a.m.,1,"4,603",,
19/12/1994 07:20:00 a.m.,"1,46","24,627",,
19/12/1994 07:00:00 p.m.,"1,78","37,663",,
20/12/1994 06:50:00 a.m.,"1,1","13,502",,
21/12/1994 07:10:00 a.m.,"0,98","7,706",,
22/12/1994 06:30:00 a.m.,"0,94","6,928",,
23/12/1994 07:10:00 a.m.,"0,9","6,239",,
24/12/1994 08:10:00 a.m.,"0,9","6,226",,
24/12/1994 03:31:00 p.m.,"1,45","15,103",,
25/12/1994 08:20:00 a.m.,"1,06","9,202",,
26/12/1994 08:15:00 a.m.,1,"7,975",,
27/12/1994 07:10:00 a.m.,"0,96","7,083",,
28/12/1994 07:08:00 a.m.,"0,92","6,488",,
29/12/1994 06:48:00 a.m.,"0,96","7,144",,
30/12/1994 08:10:00 a.m.,"0,88","5,845",,
31/12/1994 06:30:00 a.m.,"0,82","4,512",,
02/01/1995 06:40:00 a.m.,"0,8","4,482",,
03/01/1995 06:30:00 a.m.,"0,8","4,564",,
04/01/1995 06:50:00 a.m.,"0,79","4,39",,
05/01/1995 07:00:00 a.m.,"0,78","4,331",,
06/01/1995 06:30:00 a.m.,"1,12","10,241","21,8","9,3"
07/01/1995 06:30:00 a.m.,"1,04","7,745",,
08/01/1995 06:30:00 a.m.,"1,02","6,994",,
09/01/1995 06:20:00 a.m.,"1,1","10,365","5,9","2,3"
10/01/1995 06:50:00 a.m.,1,"5,409",,
11/01/1995 06:40:00 a.m.,"0,98","5,258",,
12/01/1995 06:40:00 a.m.,"1,01","6,123",,
13/01/1995 08:10:00 a.m.,1,"5,626",,
14/01/1995 06:40:00 a.m.,1,"5,458",,
15/01/1995 06:50:00 a.m.,"0,99","5,36",,
16/01/1995 07:40:00 a.m.,"0,97","5,114",,
17/01/1995 08:10:00 a.m.,"0,95","4,745",,
18/01/1995 07:00:00 a.m.,"0,95","4,768","0,5","0,2"
19/01/1995 08:10:00 a.m.,"0,92","4,299",,
19/01/1995 06:35:00 p.m.,"1,27","20,59",,
20/01/1995 06:40:00 a.m.,"0,99","5,375","2,3","1,3"
21/01/1995 06:25:00 a.m.,"0,93","4,486",,
23/01/1995 06:45:00 a.m.,"0,92","4,213",,
24/01/1995 06:30:00 a.m.,"1,03","6,639",,
25/01/1995 07:00:00 a.m.,"1,12","9,539",,
26/01/1995 06:50:00 a.m.,"1,07","7,387","6,6","1,8"
27/01/1995 06:50:00 a.m.,"1,01","5,697",,
28/01/1995 07:40:00 a.m.,"1,18","10,673","9,9","3,4"
29/01/1995 07:10:00 a.m.,"1,08","7,678",,
30/01/1995 09:10:00 a.m.,"1,04","6,702",,
31/01/1995 07:10:00 a.m.,1,"5,042","0,4","0,3"
01/02/1995 08:15:00 a.m.,"0,99","4,645",,
02/02/1995 08:10:00 a.m.,"0,98","4,493",,
03/02/1995 09:00:00 a.m.,"0,98","4,417",,
04/02/1995 06:50:00 a.m.,"0,97","4,29",,
05/02/1995 08:40:00 a.m.,"0,96","4,166",,
06/02/1995 07:05:00 a.m.,"0,95","3,887",,
07/02/1995 08:20:00 a.m.,"0,94","3,777","0,1","0,1"
08/02/1995 07:05:00 a.m.,"0,94","3,803",,
09/02/1995 08:10:00 a.m.,"0,93","3,696",,
10/02/1995 06:50:00 a.m.,"0,93","3,714",,
11/02/1995 06:55:00 a.m.,"1,28","20,16","200,9","372,3"
11/02/1995 06:00:00 p.m.,"1,12","11,189",,
12/02/1995 07:00:00 a.m.,"0,92","3,687","0,7","0,9"
13/02/1995 08:20:00 a.m.,"0,88","3,326",,
14/02/1995 08:15:00 a.m.,"0,87","3,144",,
15/02/1995 08:10:00 a.m.,"0,87","2,924",,
16/02/1995 07:10:00 a.m.,"0,87","2,941",,
17/02/1995 07:12:00 a.m.,"0,86","2,873","3,2","0,5"
18/02/1995 07:00:00 a.m.,"1,04","6,76","160,3","62,6"
19/02/1995 08:10:00 a.m.,"0,88","2,727",,
20/02/1995 09:50:00 a.m.,"0,8","2,299",,
21/02/1995 10:50:00 a.m.,"0,8","2,309",,
22/02/1995 09:10:00 a.m.,"0,8","2,314",,
23/02/1995 09:10:00 a.m.,"0,8","2,302",,
24/02/1995 06:45:00 a.m.,"0,92","3,768",,
25/02/1995 07:00:00 a.m.,"1,06","7,742","52,3","36,8"
26/02/1995 06:50:00 a.m.,"0,94","3,882","1,9","2,3"
27/02/1995 09:00:00 a.m.,"0,9","3,635",,
28/02/1995 07:10:00 a.m.,"0,9","3,574",,
01/03/1995 07:10:00 a.m.,"1,04","6,332","0,4","0,7"
02/03/1995 07:20:00 a.m.,1,"5,097",,
03/03/1995 08:10:00 a.m.,"0,98","4,513",,
04/03/1995 06:50:00 a.m.,"0,98","4,401",,
05/03/1995 08:05:00 a.m.,"0,99","4,897","0,4","0,1"
06/03/1995 08:10:00 a.m.,"0,98","4,596",,
07/03/1995 08:15:00 a.m.,"0,96","4,162",,
08/03/1995 07:00:00 a.m.,"1,16","12,043","5,4","9,5"
08/03/1995 02:10:00 p.m.,"1,13","10,515",,
09/03/1995 07:10:00 a.m.,"1,03","6,815",,
10/03/1995 08:10:00 a.m.,1,"6,206",,
11/03/1995 07:00:00 a.m.,"0,99","4,998",,
12/03/1995 07:10:00 a.m.,"0,98","4,376",,
13/03/1995 08:10:00 a.m.,"0,95","3,917",,
14/03/1995 07:10:00 a.m.,"0,95","3,865",,
15/03/1995 08:50:00 a.m.,"0,94","3,82",,
16/03/1995 08:10:00 a.m.,"0,93","3,671",,
17/03/1995 07:10:00 a.m.,"0,9","3,313","0,3","0,1"
18/03/1995 08:10:00 a.m.,"0,91","3,537",,
19/03/1995 07:30:00 a.m.,"0,91","3,588",,
20/03/1995 07:10:00 a.m.,"0,91","3,486",,
21/03/1995 08:40:00 a.m.,"0,9","3,33","0,4","0,6"
22/03/1995 07:00:00 a.m.,"0,89","3,267",,
23/03/1995 08:20:00 a.m.,"0,87","2,889",,
24/03/1995 07:05:00 a.m.,"0,87","2,881",,
25/03/1995 07:05:00 a.m.,"0,87","2,9",,
27/03/1995 08:10:00 a.m.,"0,87","2,813",,
28/03/1995 07:00:00 a.m.,"0,88","3,05","0,3","0,1"
29/03/1995 08:30:00 a.m.,"0,89","3,172","1,6","1,2"
30/03/1995 08:50:00 a.m.,1,"5,369",,
31/03/1995 09:00:00 a.m.,"0,98","4,129",,
01/04/1995 07:00:00 a.m.,"0,94","3,913",,
03/04/1995 08:20:00 a.m.,"0,92","3,786",,
04/04/1995 08:10:00 a.m.,"0,9","3,391",,
05/04/1995 07:10:00 a.m.,"0,88","3,158",,
06/04/1995 08:10:00 a.m.,"0,88","2,991",,
07/04/1995 09:30:00 a.m.,"0,88","2,992",,
10/04/1995 09:30:00 a.m.,"0,88","2,92","0,1",0
11/04/1995 09:10:00 a.m.,"0,88","2,891",,
12/04/1995 09:10:00 a.m.,"0,88","2,878",,
13/04/1995 10:40:00 a.m.,"0,88","2,916",,
17/04/1995 10:10:00 a.m.,"0,86","2,46",,
18/04/1995 10:00:00 a.m.,"0,84","2,425",,
19/04/1995 09:40:00 a.m.,"0,84","2,436","0,1",0
20/04/1995 09:10:00 a.m.,"0,84","2,49","0,1",0
21/04/1995 09:50:00 a.m.,"0,82","2,436",,
24/04/1995 09:10:00 a.m.,"0,82","2,352",,
25/04/1995 09:10:00 a.m.,"0,82","2,331",,
26/04/1995 10:40:00 a.m.,"0,82","2,285",,
27/04/1995 09:10:00 a.m.,"0,82","2,256","0,1",0
28/04/1995 09:10:00 a.m.,"0,82","2,261",,
01/05/1995 07:00:00 a.m.,"0,96","4,054",0,0
02/05/1995 09:10:00 a.m.,"0,92","3,768",,
03/05/1995 09:00:00 a.m.,"0,88","3,242",,
04/05/1995 09:10:00 a.m.,"0,84","2,993",,
05/05/1995 10:00:00 a.m.,"0,84","2,932",,
08/05/1995 09:10:00 a.m.,"0,82","2,81",0,0
09/05/1995 10:00:00 a.m.,"0,82","2,754",,
10/05/1995 09:10:00 a.m.,"0,82","2,694",,
11/05/1995 10:00:00 a.m.,"0,82","2,682",,
12/05/1995 09:30:00 a.m.,"0,82","2,641",,
19/05/1995 09:00:00 a.m.,"0,82","2,587",,
22/05/1995 09:10:00 a.m.,"0,82","2,54","0,1",0
23/05/1995 09:10:00 a.m.,"0,82","2,403",,
24/05/1995 10:00:00 a.m.,"0,82","2,42",,
26/05/1995 09:10:00 a.m.,"0,82","2,368",,
29/05/1995 08:15:00 a.m.,"0,82","2,408",,
30/05/1995 08:20:00 a.m.,"0,82","2,394",,
31/05/1995 08:45:00 a.m.,"0,82","2,374",,
01/06/1995 08:30:00 a.m.,"0,82","2,567",,
02/06/1995 08:15:00 a.m.,"0,82","2,458",0,0
05/06/1995 09:05:00 a.m.,"0,82","2,388",,
06/06/1995 09:10:00 a.m.,"0,82","2,332",,
07/06/1995 09:10:00 a.m.,"0,82","2,324",,
08/06/1995 09:10:00 a.m.,"0,82","2,294",,
09/06/1995 09:15:00 a.m.,"0,82","2,293",,
12/06/1995 09:10:00 a.m.,"0,82","2,241",,
14/06/1995 09:10:00 a.m.,"0,82","2,205",,
15/06/1995 09:10:00 a.m.,"0,82","2,187",,
16/06/1995 09:30:00 a.m.,"0,82","2,201",0,0
20/06/1995 10:00:00 a.m.,"0,82","2,186",,
21/06/1995 09:10:00 a.m.,"0,82","2,179",,
22/06/1995 10:30:00 a.m.,"0,82","2,109",,
23/06/1995 10:00:00 a.m.,"0,82","2,038",,
24/06/1995 01:30:00 p.m.,"0,81","2,021",,
26/06/1995 10:00:00 a.m.,"0,81","2,006",,
28/06/1995 10:00:00 a.m.,"0,81","2,003",0,0
29/06/1995 10:00:00 a.m.,"0,8","1,986",,
30/06/1995 10:30:00 a.m.,"0,8","1,981",,
05/07/1995 10:00:00 a.m.,"0,8","2,005","0,1",0
07/07/1995 10:00:00 a.m.,"0,8","1,857",,
11/07/1995 10:00:00 a.m.,"0,8","1,794",,
13/07/1995 10:00:00 a.m.,"0,8","1,762",,
17/07/1995 12:00:00 p.m.,"0,8","1,705",,
19/07/1995 03:00:00 p.m.,"0,8","1,659",,
21/07/1995 10:00:00 a.m.,"0,8","1,635",0,0
25/07/1995 10:00:00 a.m.,"0,8","1,566",,
27/07/1995 10:00:00 a.m.,"0,8","1,539",,
31/07/1995 11:50:00 a.m.,"0,8","1,533",0,0
01/08/1995 10:00:00 a.m.,"0,8","1,724",,
02/08/1995 11:00:00 a.m.,"0,8","1,698",,
03/08/1995 12:00:00 p.m.,"0,8","1,681",,
04/08/1995 10:00:00 a.m.,"0,8","1,651",,
07/08/1995 11:00:00 a.m.,"0,8","1,628",,
08/08/1995 12:00:00 p.m.,"0,8","1,61",0,0
09/08/1995 11:00:00 a.m.,"0,8","1,62",,
10/08/1995 11:00:00 a.m.,"0,8","1,576",,
11/08/1995 03:00:00 p.m.,"0,8","1,571",,
14/08/1995 11:00:00 a.m.,"0,8","1,559",,
15/08/1995 11:00:00 a.m.,"0,8","1,534",,
16/08/1995 02:20:00 p.m.,"0,8","1,528",,
17/08/1995 12:00:00 p.m.,"0,8","1,535",,
18/08/1995 12:00:00 p.m.,"0,8","1,52",0,0
22/08/1995 02:30:00 p.m.,"0,8","1,516",,
23/08/1995 12:00:00 p.m.,"0,8","1,504",,
24/08/1995 03:30:00 p.m.,"0,8","1,502",,
25/08/1995 10:50:00 a.m.,"0,8","1,501",,
28/08/1995 12:00:00 p.m.,"0,8","1,489",,
29/08/1995 11:00:00 a.m.,"0,8","1,485",,
30/08/1995 03:20:00 p.m.,"0,8","1,483",,
31/08/1995 12:00:00 p.m.,"0,8","1,474",,
01/09/1995 10:10:00 a.m.,"0,79","1,61",,
04/09/1995 10:00:00 a.m.,"0,79","1,562",,
05/09/1995 10:30:00 a.m.,"0,79","1,544",,
06/09/1995 10:10:00 a.m.,"0,79","1,448",,
07/09/1995 12:00:00 p.m.,"0,79","1,415",,
08/09/1995 05:00:00 p.m.,"0,79","1,396",,
11/09/1995 10:00:00 a.m.,"0,79","1,447",,
12/09/1995 03:00:00 p.m.,"0,9","3,459","0,6","0,1"
13/09/1995 02:00:00 p.m.,"0,81","1,801",,
14/09/1995 03:00:00 p.m.,"0,8","1,651",,
15/09/1995 08:30:00 a.m.,"0,8","1,639",,
18/09/1995 02:00:00 p.m.,"0,79","1,528",,
19/09/1995 01:30:00 p.m.,"0,79","1,466",,
20/09/1995 10:00:00 a.m.,"0,78","1,458",,
21/09/1995 06:30:00 p.m.,"0,78","1,395",0,0
22/09/1995 02:00:00 p.m.,"0,78","1,37",,
25/09/1995 12:00:00 p.m.,"0,78","1,421",,
26/09/1995 08:30:00 a.m.,"0,78","1,413",,
27/09/1995 08:40:00 a.m.,"0,78","1,397",,
28/09/1995 10:00:00 a.m.,"0,78","1,38",,
29/09/1995 10:30:00 a.m.,"0,78","1,367",0,0
02/10/1995 10:00:00 a.m.,"0,78","1,614",,
03/10/1995 01:00:00 p.m.,"0,79","1,617",,
04/10/1995 10:00:00 a.m.,"0,79","1,602",,
05/10/1995 11:00:00 a.m.,"0,79","1,596",,
06/10/1995 09:00:00 a.m.,"0,79","1,57",,
09/10/1995 09:30:00 a.m.,"0,79","1,552",,
10/10/1995 10:00:00 a.m.,"0,78","1,45","0,1","0,1"
11/10/1995 11:00:00 a.m.,"0,78","1,449",,
12/10/1995 10:00:00 a.m.,"0,78","1,444",,
13/10/1995 04:30:00 p.m.,"0,86","2,185",,
17/10/1995 11:30:00 a.m.,"0,78","1,52",,
18/10/1995 11:00:00 a.m.,"0,78","1,509",,
19/10/1995 02:10:00 p.m.,"0,78","1,494",,
20/10/1995 11:00:00 a.m.,"0,78","1,479",,
23/10/1995 10:00:00 a.m.,"0,76","1,405",0,0
24/10/1995 09:00:00 a.m.,"0,76","1,397",,
25/10/1995 08:20:00 a.m.,"0,76","1,384",,
26/10/1995 09:00:00 a.m.,"0,76","1,373",,
27/10/1995 09:00:00 a.m.,"0,76","1,393",,
30/10/1995 10:00:00 a.m.,"0,76","1,369",0,0
31/10/1995 08:00:00 a.m.,"0,76","1,358",,
01/11/1995 09:00:00 a.m.,"0,77","1,414",,
03/11/1995 09:00:00 a.m.,"0,77","1,396",,
06/11/1995 10:00:00 a.m.,"0,77","1,381",,
07/11/1995 09:00:00 a.m.,"0,77","1,362",,
08/11/1995 08:30:00 a.m.,"0,77","1,295",,
09/11/1995 07:00:00 a.m.,"0,8","1,732",0,0
10/11/1995 08:30:00 a.m.,"0,8","1,706",,
12/11/1995 07:00:00 a.m.,"0,98","4,259","0,1",0
13/11/1995 07:00:00 a.m.,"0,96","3,978","0,1",0
14/11/1995 10:00:00 a.m.,"0,84","2,512",,
15/11/1995 10:00:00 a.m.,"0,84","2,271",,
16/11/1995 06:40:00 a.m.,"0,82","1,839",,
17/11/1995 08:40:00 a.m.,"0,82","1,812",,
20/11/1995 09:00:00 a.m.,"0,8","1,676",,
21/11/1995 08:50:00 a.m.,"0,79","1,577",,
22/11/1995 06:00:00 a.m.,"0,79","1,584",,
23/11/1995 09:30:00 a.m.,"0,84","2,302","0,1","0,2"
24/11/1995 10:00:00 a.m.,"0,83","2,263",,
27/11/1995 09:00:00 a.m.,"0,82","2,196",,
28/11/1995 09:30:00 a.m.,"0,81","2,073",,
29/11/1995 10:30:00 a.m.,"0,8","1,754",,
30/11/1995 09:00:00 a.m.,"0,8","1,73",,
01/12/1995 08:30:00 a.m.,"0,8","1,703",,
04/12/1995 09:00:00 a.m.,"0,8","1,668",,
05/12/1995 09:00:00 a.m.,"0,8","1,644",,
06/12/1995 10:00:00 a.m.,"0,8","1,611",,
07/12/1995 10:00:00 a.m.,"0,79","1,569",,
08/12/1995 07:30:00 a.m.,"1,3","24,08","95,2","101,6"
09/12/1995 08:10:00 a.m.,"1,2","15,082","5,8","180,5"
10/12/1995 08:10:00 a.m.,"1,15","11,836","7,5","104,3"
11/12/1995 09:00:00 a.m.,"1,05","4,506","1,3",40
12/12/1995 08:30:00 a.m.,"0,98","3,836","3,8","35,8"
13/12/1995 09:30:00 a.m.,"0,88","2,067","0,9","4,2"
14/12/1995 09:00:00 a.m.,"0,84","1,392",,
15/12/1995 10:00:00 a.m.,"0,82","1,384",,
18/12/1995 09:00:00 a.m.,"0,8","1,356",,
19/12/1995 07:00:00 a.m.,"0,79","1,386",,
20/12/1995 10:30:00 a.m.,"0,79","1,346",,
21/12/1995 10:00:00 a.m.,"0,79","1,299",,
22/12/1995 09:00:00 a.m.,"0,79","1,261",,
26/12/1995 09:30:00 a.m.,"0,79","1,249",0,0
27/12/1995 07:00:00 a.m.,"0,78","1,24",,
28/12/1995 10:00:00 a.m.,"0,78","1,219",,
29/12/1995 10:00:00 a.m.,"0,78","1,211",0,0
02/01/1996 09:00:00 a.m.,"0,8","1,511",,
03/01/1996 07:30:00 a.m.,"0,8","1,483",,
04/01/1996 08:10:00 a.m.,"1,5","31,647","4,2","408,2"
05/01/1996 08:30:00 a.m.,"0,96","2,097","0,2","0,4"
08/01/1996 10:00:00 a.m.,"0,82","1,702",,
09/01/1996 08:20:00 a.m.,"0,94","3,373",0,0
10/01/1996 08:40:00 a.m.,"0,82","2,073",,
11/01/1996 08:10:00 a.m.,"0,82","1,98",,
12/01/1996 07:30:00 a.m.,"0,82","1,956",,
14/01/1996 08:40:00 a.m.,"1,05","8,755","8,2","27,3"
15/01/1996 10:00:00 a.m.,"0,9","3,3","1,8","1,3"
16/01/1996 09:00:00 a.m.,"0,81","2,916",,
17/01/1996 09:00:00 a.m.,"0,81","2,303",,
18/01/1996 09:00:00 a.m.,"0,81","2,26",,
19/01/1996 09:00:00 a.m.,"0,81","2,233",,
22/01/1996 08:30:00 a.m.,"0,81","2,203",,
23/01/1996 10:00:00 a.m.,"0,81","2,162",,
24/01/1996 10:00:00 a.m.,"0,84","2,76","0,2","0,7"
25/01/1996 09:00:00 a.m.,"0,84","2,698",,
26/01/1996 10:00:00 a.m.,"0,83","2,494",,
29/01/1996 06:00:00 p.m.,"1,55","40,843","125,6","1058,5"
30/01/1996 09:00:00 a.m.,"0,98","2,479",0,0
31/01/1996 09:00:00 a.m.,"0,95","2,431",,
01/02/1996 08:30:00 a.m.,"0,9","2,268",,
02/02/1996 09:00:00 a.m.,"0,88","2,146",,
03/02/1996 06:00:00 p.m.,1,"4,009","2,1","26,6"
04/02/1996 08:20:00 a.m.,"1,05","5,775","140,5","282,8"
05/02/1996 09:00:00 a.m.,"1,02","4,426","63,4","63,7"
06/02/1996 09:00:00 a.m.,"0,92","2,348",,
07/02/1996 10:00:00 a.m.,"0,96","2,288",,
08/02/1996 09:00:00 a.m.,"0,9","2,264",,
09/02/1996 08:00:00 a.m.,"0,86","2,184",,
10/02/1996 11:30:00 a.m.,"1,18","9,831","403,8","403,6"
11/02/1996 07:30:00 a.m.,"1,05","4,625","33,2","40,2"
12/02/1996 10:25:00 a.m.,"0,98","3,932","26,3","41,9"
13/02/1996 10:00:00 a.m.,"0,9","3,319",,
14/02/1996 08:40:00 a.m.,"0,9","3,269",,
15/02/1996 09:00:00 a.m.,"0,86","3,179",,
16/02/1996 09:00:00 a.m.,"0,86","3,02",,
19/02/1996 09:00:00 a.m.,"0,82","2,081",,
20/02/1996 09:00:00 a.m.,"0,82","2,061",,
21/02/1996 08:30:00 a.m.,"0,82","2,021",,
22/02/1996 08:30:00 a.m.,"0,82","1,953",,
23/02/1996 09:30:00 a.m.,"0,82","1,893",,
24/02/1996 07:40:00 a.m.,"1,02","5,338","101,4","48,6"
26/02/1996 10:30:00 a.m.,"0,86","1,95",,
27/02/1996 07:00:00 a.m.,1,"4,613","55,7",55
28/02/1996 11:00:00 a.m.,"0,96","2,324",,
29/02/1996 08:20:00 a.m.,"1,05","5,547","28,1","28,5"
01/03/1996 08:04:00 a.m.,"1,05","5,328","0,3",1
02/03/1996 08:10:00 a.m.,1,"3,893","1,8","2,2"
04/03/1996 11:00:00 a.m.,"0,85","2,363",,
05/03/1996 08:30:00 a.m.,"1,15","9,82","9,6","7,6"
05/03/1996 02:30:00 p.m.,"1,08","7,783",,
06/03/1996 09:20:00 a.m.,"0,98","4,616",0,"0,1"
07/03/1996 09:00:00 a.m.,"0,9","3,624",,
08/03/1996 10:00:00 a.m.,"0,88","3,525",,
11/03/1996 08:40:00 a.m.,"0,84","2,748",,
12/03/1996 09:00:00 a.m.,"0,84","2,653",,
13/03/1996 08:40:00 a.m.,"0,82","2,404",,
14/03/1996 09:00:00 a.m.,"0,82","2,342",,
15/03/1996 09:00:00 a.m.,"0,82","2,302",,
18/03/1996 09:50:00 a.m.,"0,82","2,059",,
19/03/1996 08:30:00 a.m.,"0,82","2,028",,
20/03/1996 07:30:00 a.m.,"0,86","2,413",1,"0,5"
21/03/1996 11:30:00 a.m.,"0,84","2,143",,
22/03/1996 09:00:00 a.m.,"0,84","2,1",,
25/03/1996 09:00:00 a.m.,"0,82","2,002",,
26/03/1996 11:36:00 a.m.,"0,82","1,872",,
27/03/1996 07:00:00 a.m.,"1,05","5,008","0,1",20
28/03/1996 07:20:00 a.m.,"1,02","4,659","1,3","24,2"
29/03/1996 08:40:00 a.m.,"0,86","2,433","0,2","0,7"
01/04/1996 10:00:00 a.m.,"0,82","1,936",,
02/04/1996 11:30:00 a.m.,"0,82","1,93",0,0
03/04/1996 10:00:00 a.m.,"0,82","1,884",,
08/04/1996 09:00:00 a.m.,"0,82","1,903",0,0
09/04/1996 09:40:00 a.m.,"0,82","1,893",,
10/04/1996 09:00:00 a.m.,"0,82","1,844",0,0
11/04/1996 10:00:00 a.m.,"0,82","1,82",,
12/04/1996 10:00:00 a.m.,"0,82","1,786",0,0
15/04/1996 08:40:00 a.m.,"0,84","2,308",0,"0,1"
16/04/1996 09:00:00 a.m.,"0,84","2,275",0,0
19/04/1996 09:20:00 a.m.,"0,83","2,134",,
22/04/1996 09:00:00 a.m.,"0,82","1,949",,
23/04/1996 09:40:00 a.m.,"0,82","1,918",,
24/04/1996 12:00:00 p.m.,"0,82","1,886",,
25/04/1996 11:35:00 a.m.,"0,85","2,628","0,1","0,1"
26/04/1996 10:00:00 a.m.,"0,85","2,508","0,1",0
29/04/1996 09:00:00 a.m.,"0,83","2,215",0,0
30/04/1996 09:20:00 a.m.,"0,83","2,169",,
03/05/1996 09:00:00 a.m.,"0,82","2,106",,
06/05/1996 12:00:00 p.m.,"0,88","2,922",,
07/05/1996 09:10:00 a.m.,"0,88","2,851",,
08/05/1996 04:30:00 p.m.,"0,9","2,977","0,2","0,2"
09/05/1996 08:20:00 a.m.,"0,9","2,905",,
10/05/1996 09:00:00 a.m.,"0,88","2,811","0,1","0,1"
13/05/1996 09:00:00 a.m.,"0,86","2,422","0,1","0,1"
14/05/1996 10:40:00 a.m.,"0,84","2,163",,
15/05/1996 11:40:00 a.m.,"0,83","2,051",,
16/05/1996 09:30:00 a.m.,"0,83","2,063",,
17/05/1996 10:20:00 a.m.,"0,83","2,017",,
20/05/1996 08:40:00 a.m.,"0,83","1,983",,
21/05/1996 10:00:00 a.m.,"0,8","1,954",,
22/05/1996 10:00:00 a.m.,"0,8","1,927",,
23/05/1996 09:00:00 a.m.,"0,78","1,915",,
24/05/1996 09:30:00 a.m.,"0,78","1,891",,
27/05/1996 09:00:00 a.m.,"0,76","1,854",,
28/05/1996 09:08:00 a.m.,"0,74","1,793",,
29/05/1996 10:00:00 a.m.,"0,72","1,747",,
30/05/1996 09:40:00 a.m.,"0,7","1,722",,
31/05/1996 09:00:00 a.m.,"0,7","1,686",,
03/06/1996 01:00:00 p.m.,"0,7","1,736",0,0
04/06/1996 10:30:00 a.m.,"0,7","1,715",,
05/06/1996 09:00:00 a.m.,"0,69","1,653",,
06/06/1996 12:00:00 p.m.,"0,68","1,676",,
07/06/1996 10:00:00 a.m.,"0,68","1,65",0,0
11/06/1996 09:00:00 a.m.,"0,68","1,633",,
12/06/1996 10:00:00 a.m.,"0,68","1,598",,
13/06/1996 10:20:00 a.m.,"0,68","1,564",,
14/06/1996 12:30:00 p.m.,"0,67","1,558",,
18/06/1996 11:00:00 a.m.,"0,69","1,575",0,0
19/06/1996 10:00:00 a.m.,"0,69","1,564",,
20/06/1996 09:08:00 a.m.,"0,68","1,531",,
21/06/1996 12:00:00 p.m.,"0,68","1,519",,
24/06/1996 09:10:00 a.m.,"0,67","1,528",,
25/06/1996 10:00:00 a.m.,"0,67","1,502",,
26/06/1996 09:50:00 a.m.,"0,67","1,497",,
27/06/1996 03:00:00 p.m.,"0,67","1,493","0,1",0
28/06/1996 12:00:00 p.m.,"0,67","1,499",,
01/07/1996 12:00:00 p.m.,"0,67","1,441",,
02/07/1996 11:00:00 a.m.,"0,67","1,414",,
03/07/1996 12:50:00 p.m.,"0,67","1,422",,
04/07/1996 11:00:00 a.m.,"0,67","1,413",,
05/07/1996 12:00:00 p.m.,"0,67","1,385",0,0
08/07/1996 10:00:00 a.m.,"0,67","1,349",,
10/07/1996 11:00:00 a.m.,"0,66","1,28",,
11/07/1996 09:40:00 a.m.,"0,66","1,287",,
12/07/1996 11:00:00 a.m.,"0,66","1,253",,
15/07/1996 09:00:00 a.m.,"0,66","1,267",,
16/07/1996 09:30:00 a.m.,"0,66","1,265",0,0
17/07/1996 10:00:00 a.m.,"0,66","1,246",,
18/07/1996 09:20:00 a.m.,"0,66","1,229",,
19/07/1996 10:00:00 a.m.,"0,66","1,218",,
22/07/1996 11:20:00 a.m.,"0,65","1,148",,
23/07/1996 11:00:00 a.m.,"0,65","1,199",,
24/07/1996 09:10:00 a.m.,"0,65","1,138",,
25/07/1996 10:20:00 a.m.,"0,65","1,131",,
26/07/1996 11:00:00 a.m.,"0,65","1,127",,
05/08/1996 09:00:00 a.m.,"0,65","1,095",,
06/08/1996 10:00:00 a.m.,"0,65","1,069",,
07/08/1996 11:20:00 a.m.,"0,65","1,038",0,0
08/08/1996 11:00:00 a.m.,"0,65","1,048",,
09/08/1996 09:40:00 a.m.,"0,65","1,05",,
12/08/1996 11:30:00 a.m.,"0,65","1,05",,
13/08/1996 10:00:00 a.m.,"0,65","1,045",,
14/08/1996 09:40:00 a.m.,"0,65","1,037",0,0
15/08/1996 09:40:00 a.m.,"0,65","1,032",,
16/08/1996 09:50:00 a.m.,"0,65","1,018",,
20/08/1996 09:20:00 a.m.,"0,65","1,011",,
21/08/1996 09:50:00 a.m.,"0,65","1,003",,
22/08/1996 09:50:00 a.m.,"0,65","0,995",,
26/08/1996 10:20:00 a.m.,"0,64","0,991",,
27/08/1996 10:00:00 a.m.,"0,64","0,979",,
28/08/1996 09:10:00 a.m.,"0,64","0,979",,
29/08/1996 09:50:00 a.m.,"0,64","0,974",,
30/08/1996 10:20:00 a.m.,"0,64","0,965",,
02/09/1996 09:40:00 a.m.,"0,63","0,971",,
03/09/1996 09:00:00 a.m.,"0,63","0,974",,
04/09/1996 09:30:00 a.m.,"0,63","0,975",,
05/09/1996 11:00:00 a.m.,"0,63","1,023",,
06/09/1996 11:00:00 a.m.,"0,63","1,011",,
09/09/1996 10:00:00 a.m.,"0,62","1,209",,
10/09/1996 09:40:00 a.m.,"0,62","1,192",,
